CD_YEAR;cd_gemeente;gemeente_nl;gemeente_fr;HH_TYPE_LIPRO;AantalWagens; aant_TotaalWagens ; aant_HuisH 
2019;55050;Ecaussinnes;Ecaussinnes;7;3+; 3   ; 1   
2019;55085;Seneffe;Seneffe;7;3+; 21   ; 7   
2019;55086;Manage;Manage;7;3+; 30   ; 9   
2019;56001;Anderlues;Anderlues;7;3+; 20   ; 6   
2019;56005;Beaumont;Beaumont;7;3+; 6   ; 2   
2019;56016;Chimay;Chimay;7;3+; 6   ; 2   
2019;56022;Erquelinnes;Erquelinnes;7;3+; 16   ; 5   
2019;56029;Froidchapelle;Froidchapelle;7;3+; 6   ; 2   
2019;56044;Lobbes;Lobbes;7;3+; 10   ; 3   
2019;56049;Merbes-le-Château;Merbes-le-Château;7;3+; 6   ; 2   
2019;56051;Momignies;Momignies;7;3+; 6   ; 2   
2019;56078;Thuin;Thuin;7;3+; 29   ; 9   
2019;56086;Ham-sur-Heure-Nalinnes;Ham-sur-Heure-Nalinnes;7;3+; 23   ; 7   
2019;56088;Sivry-Rance;Sivry-Rance;7;3+; 5   ; 1   
2019;57003;Antoing;Antoing;7;3+; 6   ; 2   
2019;57018;Celles (Doornik);Celles (Tournai);7;3+; 6   ; 2   
2019;57027;Estaimpuis;Estaimpuis;7;3+; 3   ; 1   
2019;57062;Pecq;Pecq;7;3+; 9   ; 3   
2019;57064;Péruwelz;Péruwelz;7;3+; 29   ; 9   
2019;57072;Rumes;Rumes;7;3+; 3   ; 1   
2019;57081;Doornik;Tournai;7;3+; 63   ; 17   
2019;57093;Brunehaut;Brunehaut;7;3+; 8   ; 2   
2019;57094;Leuze-en-Hainaut;Leuze-en-Hainaut;7;3+; 9   ; 3   
2019;57095;Mont-de-l’Enclus;Mont-de-l’Enclus;7;3+; 9   ; 3   
2019;57096;Moeskroen;Mouscron;7;3+; 65   ; 20   
2019;57097;Komen-Waasten;Comines-Warneton;7;3+; 6   ; 2   
2019;58001;La Louvière;La Louvière;7;3+; 75   ; 23   
2019;58002;Binche;Binche;7;3+; 19   ; 6   
2019;58003;Estinnes;Estinnes;7;3+; 3   ; 1   
2019;58004;Morlanwelz;Morlanwelz;7;3+; 23   ; 5   
2019;61003;Amay;Amay;7;3+; 17   ; 5   
2019;61010;Burdinne;Burdinne;7;3+; 16   ; 5   
2019;61012;Clavier;Clavier;7;3+; 3   ; 1   
2019;61019;Ferrières;Ferrières;7;3+; 6   ; 2   
2019;61024;Hamoir;Hamoir;7;3+; 9   ; 3   
2019;61028;Héron;Héron;7;3+; 3   ; 1   
2019;61031;Hoei;Huy;7;3+; 27   ; 9   
2019;61039;Marchin;Marchin;7;3+; 12   ; 4   
2019;61041;Modave;Modave;7;3+; 3   ; 1   
2019;61043;Nandrin;Nandrin;7;3+; 16   ; 4   
2019;61048;Ouffet;Ouffet;7;3+; 9   ; 3   
2019;61063;Verlaine;Verlaine;7;3+; 12   ; 4   
2019;61068;Villers-Le-Bouillet;Villers-Le-Bouillet;7;3+; 13   ; 4   
2019;61072;Wanze;Wanze;7;3+; 24   ; 8   
2019;61079;Anthisnes;Anthisnes;7;3+; 12   ; 4   
2019;61080;Engis;Engis;7;3+; 13   ; 4   
2019;62003;Ans;Ans;7;3+; 44   ; 12   
2019;62006;Awans;Awans;7;3+; 21   ; 7   
2019;62009;Aywaille;Aywaille;7;3+; 7   ; 2   
2019;62011;Bitsingen;Bassenge;7;3+; 13   ; 4   
2019;62015;Beyne-Heusay;Beyne-Heusay;7;3+; 29   ; 8   
2019;62022;Chaudfontaine;Chaudfontaine;7;3+; 20   ; 6   
2019;62026;Comblain-au-Pont;Comblain-au-Pont;7;3+; 9   ; 3   
2019;62027;Dalhem;Dalhem;7;3+; 7   ; 2   
2019;62032;Esneux;Esneux;7;3+; 25   ; 7   
2019;62038;Fléron;Fléron;7;3+; 14   ; 4   
2019;62051;Herstal;Herstal;7;3+; 64   ; 19   
2019;62060;Juprelle;Juprelle;7;3+; 8   ; 2   
2019;62063;Luik;Liège;7;3+; 178   ; 56   
2019;62079;Oupeye;Oupeye;7;3+; 9   ; 3   
2019;62093;Saint-Nicolas (Luik);Saint-Nicolas (Liège);7;3+; 18   ; 6   
2019;62096;Seraing;Seraing;7;3+; 88   ; 28   
2019;62099;Soumagne;Soumagne;7;3+; 22   ; 7   
2019;62100;Sprimont;Sprimont;7;3+; 18   ; 6   
2019;62108;Wezet;Visé;7;3+; 6   ; 2   
2019;62118;Grâce-Hollogne;Grâce-Hollogne;7;3+; 36   ; 11   
2019;62119;Blegny;Blegny;7;3+; 36   ; 12   
2019;62120;Flémalle;Flémalle;7;3+; 27   ; 8   
2019;62121;Neupré;Neupré;7;3+; 15   ; 5   
2019;62122;Trooz;Trooz;7;3+; 17   ; 5   
2019;63001;Amel;Amblève;7;3+; 9   ; 3   
2019;63003;Aubel;Aubel;7;3+; 5   ; 1   
2019;63004;Baelen;Baelen;7;3+; 7   ; 2   
2019;63012;Büllingen;Bullange;7;3+; 7   ; 2   
2019;63020;Dison;Dison;7;3+; 6   ; 2   
2019;63023;Eupen;Eupen;7;3+; 18   ; 6   
2019;63035;Herve;Herve;7;3+; 31   ; 9   
2019;63038;Jalhay;Jalhay;7;3+; 7   ; 2   
2019;63040;Kelmis;La Calamine;7;3+; 10   ; 3   
2019;63046;Limburg;Limbourg;7;3+; 9   ; 3   
2019;63048;Lontzen;Lontzen;7;3+; 6   ; 2   
2019;63049;Malmedy;Malmedy;7;3+; 3   ; 1   
2019;63057;Olne;Olne;7;3+; 3   ; 1   
2019;63058;Pepinster;Pepinster;7;3+; 10   ; 3   
2019;63061;Raeren;Raeren;7;3+; 9   ; 3   
2019;63067;Sankt Vith;Saint-Vith;7;3+; 7   ; 2   
2019;63072;Spa;Spa;7;3+; 4   ; 1   
2019;63073;Stavelot;Stavelot;7;3+; 20   ; 5   
2019;63075;Stoumont;Stoumont;7;3+; 3   ; 1   
2019;63076;Theux;Theux;7;3+; 15   ; 5   
2019;63079;Verviers;Verviers;7;3+; 33   ; 9   
2019;63080;Weismes;Waimes;7;3+; 6   ; 2   
2019;63084;Welkenraedt;Welkenraedt;7;3+; 6   ; 2   
2019;63086;Trois-Ponts;Trois-Ponts;7;3+; 4   ; 1   
2019;63087;Burg-Reuland;Burg-Reuland;7;3+; 16   ; 4   
2019;63088;Plombières;Plombières;7;3+; 6   ; 2   
2019;63089;Thimister-Clermont;Thimister-Clermont;7;3+; 3   ; 1   
2019;64008;Berloz;Berloz;7;3+; 12   ; 3   
2019;64015;Braives;Braives;7;3+; 23   ; 7   
2019;64021;Crisnée;Crisnée;7;3+; 4   ; 1   
2019;64023;Donceel;Donceel;7;3+; 7   ; 2   
2019;64029;Geer;Geer;7;3+; 6   ; 2   
2019;64034;Hannuit;Hannut;7;3+; 25   ; 7   
2019;64047;Lijsem;Lincent;7;3+; 3   ; 1   
2019;64063;Remicourt;Remicourt;7;3+; 12   ; 4   
2019;64065;Saint-Georges-sur-Meuse;Saint-Georges-sur-Meuse;7;3+; 25   ; 8   
2019;64074;Borgworm;Waremme;7;3+; 21   ; 6   
2019;64075;Wasseiges;Wasseiges;7;3+; 6   ; 2   
2019;71002;As;As;7;3+; 3   ; 1   
2019;71004;Beringen;Beringen;7;3+; 63   ; 19   
2019;71011;Diepenbeek;Diepenbeek;7;3+; 16   ; 5   
2019;71016;Genk;Genk;7;3+; 87   ; 24   
2019;71017;Gingelom;Gingelom;7;3+; 9   ; 3   
2019;71020;Halen;Halen;7;3+; 15   ; 4   
2019;71022;Hasselt;Hasselt;7;3+; 117   ; 38   
2019;71024;Herk-de-Stad;Herck-la-Ville;7;3+; 27   ; 8   
2019;71034;Leopoldsburg;Bourg-Léopold;7;3+; 15   ; 5   
2019;71037;Lummen;Lummen;7;3+; 14   ; 4   
2019;71045;Nieuwerkerken (Hasselt);Nieuwerkerken (Hasselt);7;3+; 22   ; 6   
2019;71053;Sint-Truiden;Saint-Trond;7;3+; 31   ; 9   
2019;71057;Tessenderlo;Tessenderlo;7;3+; 15   ; 4   
2019;71066;Zonhoven;Zonhoven;7;3+; 22   ; 7   
2019;71067;Zutendaal;Zutendaal;7;3+; 12   ; 3   
2019;71069;Ham;Ham;7;3+; 11   ; 3   
2019;71070;Heusden-Zolder;Heusden-Zolder;7;3+; 48   ; 15   
2019;72003;Bocholt;Bocholt;7;3+; 14   ; 4   
2019;72004;Bree;Bree;7;3+; 28   ; 9   
2019;72018;Kinrooi;Kinrooi;7;3+; 33   ; 10   
2019;72020;Lommel;Lommel;7;3+; 46   ; 15   
2019;72021;Maaseik;Maaseik;7;3+; 22   ; 7   
2019;72030;Peer;Peer;7;3+; 20   ; 5   
2019;72037;Hamont-Achel;Hamont-Achel;7;3+; 21   ; 6   
2019;72038;Hechtel-Eksel;Hechtel-Eksel;7;3+; 20   ; 6   
2019;72039;Houthalen-Helchteren;Houthalen-Helchteren;7;3+; 39   ; 12   
2019;72041;Dilsen-Stokkem;Dilsen-Stokkem;7;3+; 41   ; 12   
2019;72042;Oudsbergen;Oudsbergen;7;3+; 24   ; 7   
2019;72043;Pelt;Pelt;7;3+; 37   ; 10   
2019;73001;Alken;Alken;7;3+; 15   ; 4   
2019;73006;Bilzen;Bilzen;7;3+; 33   ; 10   
2019;73009;Borgloon;Looz;7;3+; 20   ; 6   
2019;73022;Heers;Heers;7;3+; 15   ; 5   
2019;73032;Hoeselt;Hoeselt;7;3+; 21   ; 6   
2019;73040;Kortessem;Kortessem;7;3+; 14   ; 4   
2019;73042;Lanaken;Lanaken;7;3+; 36   ; 11   
2019;73066;Riemst;Riemst;7;3+; 35   ; 11   
2019;73083;Tongeren;Tongres;7;3+; 72   ; 21   
2019;73098;Wellen;Wellen;7;3+; 6   ; 2   
2019;73107;Maasmechelen;Maasmechelen;7;3+; 65   ; 19   
2019;73109;Voeren;Fourons;7;3+; 7   ; 2   
2019;81001;Aarlen;Arlon;7;3+; 28   ; 8   
2019;81004;Aubange;Aubange;7;3+; 16   ; 5   
2019;81015;Messancy;Messancy;7;3+; 7   ; 2   
2019;82003;Bastenaken;Bastogne;7;3+; 9   ; 3   
2019;82014;Houffalize;Houffalize;7;3+; 6   ; 2   
2019;82032;Vielsalm;Vielsalm;7;3+; 6   ; 2   
2019;82036;Vaux-sur-Sûre;Vaux-sur-Sûre;7;3+; 3   ; 1   
2019;82037;Gouvy;Gouvy;7;3+; 3   ; 1   
2019;83012;Durbuy;Durbuy;7;3+; 3   ; 1   
2019;83013;Erezée;Erezée;7;3+; 3   ; 1   
2019;83028;Hotton;Hotton;7;3+; 6   ; 2   
2019;83034;Marche-en-Famenne;Marche-en-Famenne;7;3+; 23   ; 7   
2019;83040;Nassogne;Nassogne;7;3+; 6   ; 2   
2019;83055;Manhay;Manhay;7;3+; 6   ; 2   
2019;84010;Bouillon;Bouillon;7;3+; 3   ; 1   
2019;84029;Herbeumont;Herbeumont;7;3+; 3   ; 1   
2019;84033;Léglise;Léglise;7;3+; 9   ; 3   
2019;84035;Libin;Libin;7;3+; 13   ; 4   
2019;84050;Paliseul;Paliseul;7;3+; 6   ; 2   
2019;84068;Tellin;Tellin;7;3+; 3   ; 1   
2019;84077;Libramont-Chevigny;Libramont-Chevigny;7;3+; 15   ; 5   
2019;85007;Chiny;Chiny;7;3+; 11   ; 3   
2019;85024;Meix-devant-Virton;Meix-devant-Virton;7;3+; 3   ; 1   
2019;85045;Virton;Virton;7;3+; 9   ; 3   
2019;85046;Habay;Habay;7;3+; 12   ; 4   
2019;91030;Ciney;Ciney;7;3+; 9   ; 3   
2019;91034;Dinant;Dinant;7;3+; 16   ; 5   
2019;91054;Gedinne;Gedinne;7;3+; 3   ; 1   
2019;91059;Hamois;Hamois;7;3+; 18   ; 6   
2019;91064;Havelange;Havelange;7;3+; 9   ; 3   
2019;91072;Houyet;Houyet;7;3+; 10   ; 3   
2019;91103;Onhaye;Onhaye;7;3+; 9   ; 3   
2019;91114;Rochefort;Rochefort;7;3+; 23   ; 7   
2019;91120;Somme-Leuze;Somme-Leuze;7;3+; 3   ; 1   
2019;91141;Yvoir;Yvoir;7;3+; 12   ; 4   
2019;91142;Hastière;Hastière;7;3+; 7   ; 2   
2019;92003;Andenne;Andenne;7;3+; 24   ; 8   
2019;92006;Assesse;Assesse;7;3+; 14   ; 4   
2019;92035;Eghezée;Eghezée;7;3+; 17   ; 5   
2019;92045;Floreffe;Floreffe;7;3+; 17   ; 5   
2019;92048;Fosses-la-Ville;Fosses-la-Ville;7;3+; 36   ; 6   
2019;92054;Gesves;Gesves;7;3+; 10   ; 3   
2019;92087;Mettet;Mettet;7;3+; 11   ; 3   
2019;92094;Namen;Namur;7;3+; 146   ; 46   
2019;92097;Ohey;Ohey;7;3+; 3   ; 1   
2019;92101;Profondeville;Profondeville;7;3+; 25   ; 8   
2019;92114;Sombreffe;Sombreffe;7;3+; 10   ; 3   
2019;92137;Sambreville;Sambreville;7;3+; 41   ; 13   
2019;92138;Fernelmont;Fernelmont;7;3+; 9   ; 3   
2019;92140;Jemeppe-sur-Sambre;Jemeppe-sur-Sambre;7;3+; 30   ; 8   
2019;92141;La Bruyère;La Bruyère;7;3+; 6   ; 2   
2019;92142;Gembloux;Gembloux;7;3+; 29   ; 9   
2019;93010;Cerfontaine;Cerfontaine;7;3+; 9   ; 2   
2019;93014;Couvin;Couvin;7;3+; 11   ; 3   
2019;93018;Doische;Doische;7;3+; 3   ; 1   
2019;93022;Florennes;Florennes;7;3+; 23   ; 7   
2019;93056;Philippeville;Philippeville;7;3+; 29   ; 9   
2019;93088;Walcourt;Walcourt;7;3+; 38   ; 10   
2019;93090;Viroinval;Viroinval;7;3+; 3   ; 1   
2019;11001;Aartselaar;Aartselaar;8;0; -     ; 2   
2019;11002;Antwerpen;Anvers;8;0; -     ; 782   
2019;11004;Boechout;Boechout;8;0; -     ; 15   
2019;11005;Boom;Boom;8;0; -     ; 6   
2019;11007;Borsbeek;Borsbeek;8;0; -     ; 5   
2019;11008;Brasschaat;Brasschaat;8;0; -     ; 25   
2019;11009;Brecht;Brecht;8;0; -     ; 21   
2019;11013;Edegem;Edegem;8;0; -     ; 2   
2019;11016;Essen;Essen;8;0; -     ; 1   
2019;11021;Hove (Antwerpen);Hove (Anvers);8;0; -     ; 2   
2019;11022;Kalmthout;Kalmthout;8;0; -     ; 4   
2019;11023;Kapellen (Antwerpen);Kapellen (Anvers);8;0; -     ; 9   
2019;11024;Kontich;Kontich;8;0; -     ; 4   
2019;11025;Lint;Lint;8;0; -     ; 1   
2019;11029;Mortsel;Mortsel;8;0; -     ; 8   
2019;11030;Niel;Niel;8;0; -     ; 1   
2019;11035;Ranst;Ranst;8;0; -     ; 7   
2019;11037;Rumst;Rumst;8;0; -     ; 4   
2019;11038;Schelle;Schelle;8;0; -     ; 2   
2019;11039;Schilde;Schilde;8;0; -     ; 9   
2019;11040;Schoten;Schoten;8;0; -     ; 13   
2019;11044;Stabroek;Stabroek;8;0; -     ; 3   
2019;11050;Wijnegem;Wijnegem;8;0; -     ; 5   
2019;11052;Wommelgem;Wommelgem;8;0; -     ; 4   
2019;11053;Wuustwezel;Wuustwezel;8;0; -     ; 7   
2019;11054;Zandhoven;Zandhoven;8;0; -     ; 5   
2019;11055;Zoersel;Zoersel;8;0; -     ; 2   
2019;11056;Zwijndrecht;Zwijndrecht;8;0; -     ; 4   
2019;11057;Malle;Malle;8;0; -     ; 7   
2019;12002;Berlaar;Berlaar;8;0; -     ; 2   
2019;12005;Bonheiden;Bonheiden;8;0; -     ; 9   
2019;12007;Bornem;Bornem;8;0; -     ; 3   
2019;12009;Duffel;Duffel;8;0; -     ; 14   
2019;12014;Heist-op-den-Berg;Heist-op-den-Berg;8;0; -     ; 8   
2019;12021;Lier;Lierre;8;0; -     ; 22   
2019;12025;Mechelen;Malines;8;0; -     ; 23   
2019;12026;Nijlen;Nijlen;8;0; -     ; 3   
2019;12035;Sint-Katelijne-Waver;Sint-Katelijne-Waver;8;0; -     ; 1   
2019;12040;Willebroek;Willebroek;8;0; -     ; 9   
2019;12041;Puurs-Sint-Amands;Puurs-Sint-Amands;8;0; -     ; 15   
2019;13001;Arendonk;Arendonk;8;0; -     ; 3   
2019;13002;Baarle-Hertog;Baerle-Duc;8;0; -     ; 1   
2019;13003;Balen;Balen;8;0; -     ; 6   
2019;13004;Beerse;Beerse;8;0; -     ; 3   
2019;13006;Dessel;Dessel;8;0; -     ; 5   
2019;13008;Geel;Geel;8;0; -     ; 17   
2019;13010;Grobbendonk;Grobbendonk;8;0; -     ; 4   
2019;13011;Herentals;Herentals;8;0; -     ; 10   
2019;13014;Hoogstraten;Hoogstraten;8;0; -     ; 5   
2019;13016;Hulshout;Hulshout;8;0; -     ; 4   
2019;13017;Kasterlee;Kasterlee;8;0; -     ; 5   
2019;13019;Lille;Lille;8;0; -     ; 3   
2019;13021;Meerhout;Meerhout;8;0; -     ; 2   
2019;13023;Merksplas;Merksplas;8;0; -     ; 8   
2019;13025;Mol;Mol;8;0; -     ; 8   
2019;13029;Olen;Olen;8;0; -     ; 2   
2019;13031;Oud-Turnhout;Oud-Turnhout;8;0; -     ; 4   
2019;13035;Ravels;Ravels;8;0; -     ; 2   
2019;13036;Retie;Retie;8;0; -     ; 1   
2019;13037;Rijkevorsel;Rijkevorsel;8;0; -     ; 6   
2019;13040;Turnhout;Turnhout;8;0; -     ; 24   
2019;13044;Vorselaar;Vorselaar;8;0; -     ; 4   
2019;13046;Vosselaar;Vosselaar;8;0; -     ; 4   
2019;13049;Westerlo;Westerlo;8;0; -     ; 5   
2019;13053;Laakdal;Laakdal;8;0; -     ; 6   
2019;21001;Anderlecht;Anderlecht;8;0; -     ; 50   
2019;21002;Oudergem;Auderghem;8;0; -     ; 8   
2019;21003;Sint-Agatha-Berchem;Berchem-Sainte-Agathe;8;0; -     ; 3   
2019;21004;Brussel;Bruxelles;8;0; -     ; 98   
2019;21005;Etterbeek;Etterbeek;8;0; -     ; 55   
2019;21006;Evere;Evere;8;0; -     ; 14   
2019;21007;Vorst (Brussel-Hoofdstad);Forest (Bruxelles-Capitale);8;0; -     ; 30   
2019;21008;Ganshoren;Ganshoren;8;0; -     ; 16   
2019;21009;Elsene;Ixelles;8;0; -     ; 46   
2019;21010;Jette;Jette;8;0; -     ; 21   
2019;21011;Koekelberg;Koekelberg;8;0; -     ; 4   
2019;21012;Sint-Jans-Molenbeek;Molenbeek-Saint-Jean;8;0; -     ; 32   
2019;21013;Sint-Gillis;Saint-Gilles;8;0; -     ; 42   
2019;21014;Sint-Joost-ten-Node;Saint-Josse-ten-Noode;8;0; -     ; 13   
2019;21015;Schaarbeek;Schaerbeek;8;0; -     ; 31   
2019;21016;Ukkel;Uccle;8;0; -     ; 44   
2019;21017;Watermaal-Bosvoorde;Watermael-Boitsfort;8;0; -     ; 17   
2019;21018;Sint-Lambrechts-Woluwe;Woluwe-Saint-Lambert;8;0; -     ; 32   
2019;21019;Sint-Pieters-Woluwe;Woluwe-Saint-Pierre;8;0; -     ; 21   
2019;23002;Asse;Asse;8;0; -     ; 2   
2019;23003;Beersel;Beersel;8;0; -     ; 3   
2019;23016;Dilbeek;Dilbeek;8;0; -     ; 14   
2019;23023;Galmaarden;Gammerages;8;0; -     ; 4   
2019;23024;Gooik;Gooik;8;0; -     ; 1   
2019;23025;Grimbergen;Grimbergen;8;0; -     ; 8   
2019;23027;Halle (Halle-Vilvoorde);Hal (Hal-Vilvorde);8;0; -     ; 10   
2019;23032;Herne;Herne;8;0; -     ; 1   
2019;23033;Hoeilaart;Hoeilaart;8;0; -     ; 3   
2019;23038;Kampenhout;Kampenhout;8;0; -     ; 2   
2019;23039;Kapelle-op-den-Bos;Kapelle-op-den-Bos;8;0; -     ; 1   
2019;23044;Liedekerke;Liedekerke;8;0; -     ; 6   
2019;23045;Londerzeel;Londerzeel;8;0; -     ; 1   
2019;23047;Machelen (Halle-Vilvoorde);Machelen (Hal-Vilvorde);8;0; -     ; 2   
2019;23050;Meise;Meise;8;0; -     ; 2   
2019;23052;Merchtem;Merchtem;8;0; -     ; 2   
2019;23060;Opwijk;Opwijk;8;0; -     ; 8   
2019;23062;Overijse;Overijse;8;0; -     ; 1   
2019;23064;Pepingen;Pepingen;8;0; -     ; 2   
2019;23077;Sint-Pieters-Leeuw;Sint-Pieters-Leeuw;8;0; -     ; 6   
2019;23081;Steenokkerzeel;Steenokkerzeel;8;0; -     ; 12   
2019;23086;Ternat;Ternat;8;0; -     ; 6   
2019;23088;Vilvoorde;Vilvorde;8;0; -     ; 14   
2019;23094;Zaventem;Zaventem;8;0; -     ; 8   
2019;23097;Roosdaal;Roosdaal;8;0; -     ; 6   
2019;23098;Drogenbos;Drogenbos;8;0; -     ; 2   
2019;23099;Kraainem;Kraainem;8;0; -     ; 1   
2019;23100;Linkebeek;Linkebeek;8;0; -     ; 1   
2019;23101;Sint-Genesius-Rode;Rhode-Saint-Genèse;8;0; -     ; 2   
2019;23102;Wemmel;Wemmel;8;0; -     ; 1   
2019;23103;Wezembeek-Oppem;Wezembeek-Oppem;8;0; -     ; 3   
2019;23104;Lennik;Lennik;8;0; -     ; 9   
2019;23105;Affligem;Affligem;8;0; -     ; 1   
2019;24001;Aarschot;Aarschot;8;0; -     ; 20   
2019;24007;Begijnendijk;Begijnendijk;8;0; -     ; 2   
2019;24008;Bekkevoort;Bekkevoort;8;0; -     ; 1   
2019;24009;Bertem;Bertem;8;0; -     ; 3   
2019;24011;Bierbeek;Bierbeek;8;0; -     ; 3   
2019;24014;Boortmeerbeek;Boortmeerbeek;8;0; -     ; 4   
2019;24020;Diest;Diest;8;0; -     ; 11   
2019;24028;Geetbets;Geetbets;8;0; -     ; 1   
2019;24033;Haacht;Haacht;8;0; -     ; 7   
2019;24038;Herent;Herent;8;0; -     ; 3   
2019;24041;Hoegaarden;Hoegaarden;8;0; -     ; 4   
2019;24045;Huldenberg;Huldenberg;8;0; -     ; 5   
2019;24048;Keerbergen;Keerbergen;8;0; -     ; 2   
2019;24055;Kortenberg;Kortenberg;8;0; -     ; 2   
2019;24059;Landen;Landen;8;0; -     ; 2   
2019;24062;Leuven;Louvain;8;0; -     ; 60   
2019;24066;Lubbeek;Lubbeek;8;0; -     ; 4   
2019;24086;Oud-Heverlee;Oud-Heverlee;8;0; -     ; 3   
2019;24094;Rotselaar;Rotselaar;8;0; -     ; 4   
2019;24104;Tervuren;Tervuren;8;0; -     ; 2   
2019;24107;Tienen;Tirlemont;8;0; -     ; 31   
2019;24109;Tremelo;Tremelo;8;0; -     ; 3   
2019;24130;Zoutleeuw;Léau;8;0; -     ; 3   
2019;24133;Linter;Linter;8;0; -     ; 1   
2019;24134;Scherpenheuvel-Zichem;Montaigu-Zichem;8;0; -     ; 10   
2019;24135;Tielt-Winge;Tielt-Winge;8;0; -     ; 1   
2019;25014;Eigenbrakel;Braine-l’Alleud;8;0; -     ; 13   
2019;25015;Kasteelbrakel;Braine-le-Château;8;0; -     ; 1   
2019;25018;Chaumont-Gistoux;Chaumont-Gistoux;8;0; -     ; 4   
2019;25023;Court-Saint-Etienne;Court-Saint-Etienne;8;0; -     ; 4   
2019;25031;Genepiën;Genappe;8;0; -     ; 3   
2019;25037;Graven;Grez-Doiceau;8;0; -     ; 2   
2019;25043;Incourt;Incourt;8;0; -     ; 2   
2019;25044;Itter;Ittre;8;0; -     ; 6   
2019;25048;Geldenaken;Jodoigne;8;0; -     ; 3   
2019;25050;Terhulpen;La Hulpe;8;0; -     ; 4   
2019;25068;Mont-Saint-Guibert;Mont-Saint-Guibert;8;0; -     ; 1   
2019;25072;Nijvel;Nivelles;8;0; -     ; 14   
2019;25084;Perwijs (Nijvel);Perwez (Nivelles);8;0; -     ; 2   
2019;25091;Rixensart;Rixensart;8;0; -     ; 10   
2019;25105;Tubeke;Tubize;8;0; -     ; 3   
2019;25107;Villers-la-Ville;Villers-la-Ville;8;0; -     ; 1   
2019;25110;Waterloo;Waterloo;8;0; -     ; 10   
2019;25112;Waver;Wavre;8;0; -     ; 3   
2019;25117;Chastre;Chastre;8;0; -     ; 1   
2019;25119;Lasne;Lasne;8;0; -     ; 4   
2019;25120;Orp-Jauche;Orp-Jauche;8;0; -     ; 2   
2019;25121;Ottignies-Louvain-la-Neuve;Ottignies-Louvain-la-Neuve;8;0; -     ; 17   
2019;25122;Ramillies;Ramillies;8;0; -     ; 1   
2019;31003;Beernem;Beernem;8;0; -     ; 24   
2019;31004;Blankenberge;Blankenberge;8;0; -     ; 1   
2019;31005;Brugge;Bruges;8;0; -     ; 83   
2019;31006;Damme;Damme;8;0; -     ; 3   
2019;31012;Jabbeke;Jabbeke;8;0; -     ; 2   
2019;31022;Oostkamp;Oostkamp;8;0; -     ; 7   
2019;31033;Torhout;Torhout;8;0; -     ; 12   
2019;31040;Zedelgem;Zedelgem;8;0; -     ; 6   
2019;31043;Knokke-Heist;Knokke-Heist;8;0; -     ; 3   
2019;32003;Diksmuide;Dixmude;8;0; -     ; 7   
2019;32006;Houthulst;Houthulst;8;0; -     ; 5   
2019;32010;Koekelare;Koekelare;8;0; -     ; 2   
2019;32011;Kortemark;Kortemark;8;0; -     ; 6   
2019;32030;Lo-Reninge;Lo-Reninge;8;0; -     ; 1   
2019;33011;Ieper;Ypres;8;0; -     ; 14   
2019;33021;Poperinge;Poperinge;8;0; -     ; 9   
2019;33029;Wervik;Wervik;8;0; -     ; 4   
2019;33039;Heuvelland;Heuvelland;8;0; -     ; 2   
2019;33040;Langemark-Poelkapelle;Langemark-Poelkapelle;8;0; -     ; 2   
2019;33041;Vleteren;Vleteren;8;0; -     ; 2   
2019;34002;Anzegem;Anzegem;8;0; -     ; 2   
2019;34003;Avelgem;Avelgem;8;0; -     ; 7   
2019;34009;Deerlijk;Deerlijk;8;0; -     ; 1   
2019;34013;Harelbeke;Harelbeke;8;0; -     ; 3   
2019;34022;Kortrijk;Courtrai;8;0; -     ; 124   
2019;34023;Kuurne;Kuurne;8;0; -     ; 6   
2019;34025;Lendelede;Lendelede;8;0; -     ; 1   
2019;34027;Menen;Menin;8;0; -     ; 24   
2019;34040;Waregem;Waregem;8;0; -     ; 9   
2019;34041;Wevelgem;Wevelgem;8;0; -     ; 4   
2019;34042;Zwevegem;Zwevegem;8;0; -     ; 4   
2019;35002;Bredene;Bredene;8;0; -     ; 5   
2019;35005;Gistel;Gistel;8;0; -     ; 6   
2019;35006;Ichtegem;Ichtegem;8;0; -     ; 2   
2019;35011;Middelkerke;Middelkerke;8;0; -     ; 4   
2019;35013;Oostende;Ostende;8;0; -     ; 22   
2019;35014;Oudenburg;Oudenburg;8;0; -     ; 2   
2019;35029;De Haan;De Haan;8;0; -     ; 3   
2019;36006;Hooglede;Hooglede;8;0; -     ; 3   
2019;36007;Ingelmunster;Ingelmunster;8;0; -     ; 2   
2019;36008;Izegem;Izegem;8;0; -     ; 1   
2019;36010;Ledegem;Ledegem;8;0; -     ; 4   
2019;36011;Lichtervelde;Lichtervelde;8;0; -     ; 6   
2019;36012;Moorslede;Moorslede;8;0; -     ; 4   
2019;36015;Roeselare;Roulers;8;0; -     ; 10   
2019;36019;Staden;Staden;8;0; -     ; 7   
2019;37002;Dentergem;Dentergem;8;0; -     ; 2   
2019;37010;Oostrozebeke;Oostrozebeke;8;0; -     ; 4   
2019;37011;Pittem;Pittem;8;0; -     ; 4   
2019;37012;Ruiselede;Ruiselede;8;0; -     ; 2   
2019;37015;Tielt (Tielt);Tielt (Tielt);8;0; -     ; 15   
2019;37018;Wingene;Wingene;8;0; -     ; 4   
2019;38002;Alveringem;Alveringem;8;0; -     ; 2   
2019;38008;De Panne;La Panne;8;0; -     ; 4   
2019;38014;Koksijde;Koksijde;8;0; -     ; 6   
